run_id,origin,model,behavior,magnitude,stuck_polarity,start_ms,duration_ms,group,partition,profile,profile_json,target_updates_json,workload,seed,simulation_duration_ms,sensor_ramp_rise_ms,sensor_variation,initially_latent_stuck,profile_semantic_sha256,configuration_sha256
contract_0482,COMMUNICATION,dropped_update,permanent,1,0,27000,0,contract_family_3,development-train,contract_profile_0482,"[{""ambient_temp_c"": 31.8116, ""end_ms"": 15600, ""engine_load"": 0.61026368, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 40.96000000000001}, {""ambient_temp_c"": 31.8116, ""end_ms"": 27000, ""engine_load"": 0.9657359999999999, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 15600, ""vehicle_speed_kph"": 63.900000000000006}, {""ambient_temp_c"": 31.8116, ""end_ms"": 27100, ""engine_load"": 0.3892944, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 27000, ""vehicle_speed_kph"": 26.7}, {""ambient_temp_c"": 31.8116, ""end_ms"": 49000, ""engine_load"": 0.93691392, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 27100, ""vehicle_speed_kph"": 62.040000000000006}, {""ambient_temp_c"": 31.8116, ""end_ms"": 76600, ""engine_load"": 0.6006563199999999, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 49000, ""vehicle_speed_kph"": 40.34}, {""ambient_temp_c"": 31.8116, ""end_ms"": 120000, ""engine_load"": 0.84084032, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 76600, ""vehicle_speed_kph"": 55.84}]","[[31300, 99], [62100, 92]]",authorized_updates,352280,120000,0,0:0:8600,0,2aa32a7269e374a2b4624779a95716deefdeacc6a9137e2184278581d56a637e,1355b1acaa9ec27ad6bcc15f7758376f18dcf5d3118bebeaab905e32d0f01d21
contract_0483,COMMUNICATION,dropped_update,transient,4,0,27500,8900,contract_family_3,development-train,contract_profile_0483,"[{""ambient_temp_c"": 31.8129, ""end_ms"": 15600, ""engine_load"": 0.61027817, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 40.96000000000001}, {""ambient_temp_c"": 31.8129, ""end_ms"": 27000, ""engine_load"": 0.9657589999999999, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 15600, ""vehicle_speed_kph"": 63.900000000000006}, {""ambient_temp_c"": 31.8129, ""end_ms"": 27100, ""engine_load"": 0.38930359999999997, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 27000, ""vehicle_speed_kph"": 26.7}, {""ambient_temp_c"": 31.8129, ""end_ms"": 49000, ""engine_load"": 0.9369362299999999, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 27100, ""vehicle_speed_kph"": 62.040000000000006}, {""ambient_temp_c"": 31.8129, ""end_ms"": 76600, ""engine_load"": 0.60067058, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 49000, ""vehicle_speed_kph"": 40.34}, {""ambient_temp_c"": 31.8129, ""end_ms"": 120000, ""engine_load"": 0.8408603299999999, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 76600, ""vehicle_speed_kph"": 55.84}]",[],static_target,352291,120000,0,0:0:8600,0,afb0ea6b3daa0ecf710f5fe2440e634eb72074cda0cde704fa3d03d957fe0747,f79c97c259541ed870b28e608aa5b4d9f0d6c2793f7ea8d90786e65577e31cbb
contract_0484,COMMUNICATION,dropped_update,intermittent,4,0,28000,14300,contract_family_3,development-train,contract_profile_0484,"[{""ambient_temp_c"": 31.8142, ""end_ms"": 15600, ""engine_load"": 0.6102926599999999, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 40.96000000000001}, {""ambient_temp_c"": 31.8142, ""end_ms"": 27000, ""engine_load"": 0.9657819999999999, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 15600, ""vehicle_speed_kph"": 63.900000000000006}, {""ambient_temp_c"": 31.8142, ""end_ms"": 27100, ""engine_load"": 0.3893128, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 27000, ""vehicle_speed_kph"": 26.7}, {""ambient_temp_c"": 31.8142, ""end_ms"": 49000, ""engine_load"": 0.9369585399999999, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 27100, ""vehicle_speed_kph"": 62.040000000000006}, {""ambient_temp_c"": 31.8142, ""end_ms"": 76600, ""engine_load"": 0.60068484, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 49000, ""vehicle_speed_kph"": 40.34}, {""ambient_temp_c"": 31.8142, ""end_ms"": 120000, ""engine_load"": 0.8408803399999999, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 76600, ""vehicle_speed_kph"": 55.84}]","[[31300, 99], [62100, 92]]",authorized_updates,352302,120000,0,0:0:8600,0,9e8f9c95e2ce9062f2c98ebfcdee0fa6f002c1dba11c247bee2c6c17a5699d72,16d1195fa5f896ec1405942034902f533103f9ce62f5ec9023a9ff90acfa2db7
contract_0485,COMMUNICATION,dropped_update,permanent,4,0,28500,0,contract_family_3,development-train,contract_profile_0485,"[{""ambient_temp_c"": 31.8155, ""end_ms"": 15600, ""engine_load"": 0.6103071499999999, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 40.96000000000001}, {""ambient_temp_c"": 31.8155, ""end_ms"": 27000, ""engine_load"": 0.9658049999999999, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 15600, ""vehicle_speed_kph"": 63.900000000000006}, {""ambient_temp_c"": 31.8155, ""end_ms"": 27100, ""engine_load"": 0.389322, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 27000, ""vehicle_speed_kph"": 26.7}, {""ambient_temp_c"": 31.8155, ""end_ms"": 49000, ""engine_load"": 0.9369808499999999, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 27100, ""vehicle_speed_kph"": 62.040000000000006}, {""ambient_temp_c"": 31.8155, ""end_ms"": 76600, ""engine_load"": 0.6006990999999999, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 49000, ""vehicle_speed_kph"": 40.34}, {""ambient_temp_c"": 31.8155, ""end_ms"": 120000, ""engine_load"": 0.84090035, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 76600, ""vehicle_speed_kph"": 55.84}]",[],static_target,352313,120000,0,0:0:8600,0,4b03ce958cb6f6ed535c7fe84676937f7b83a15314be3368c1888e7b3683b4d7,4fab561e1ce08d92fa08f7ef8f7577187613861a355450a54ffc1af64ab3489e
contract_0486,COMMUNICATION,replayed_sample,transient,100,0,24500,8900,contract_family_3,development-train,contract_profile_0486,"[{""ambient_temp_c"": 31.8168, ""end_ms"": 15600, ""engine_load"": 0.61032164, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 40.96000000000001}, {""ambient_temp_c"": 31.8168, ""end_ms"": 27000, ""engine_load"": 0.965828, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 15600, ""vehicle_speed_kph"": 63.900000000000006}, {""ambient_temp_c"": 31.8168, ""end_ms"": 27100, ""engine_load"": 0.38933120000000004, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 27000, ""vehicle_speed_kph"": 26.7}, {""ambient_temp_c"": 31.8168, ""end_ms"": 49000, ""engine_load"": 0.93700316, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 27100, ""vehicle_speed_kph"": 62.040000000000006}, {""ambient_temp_c"": 31.8168, ""end_ms"": 76600, ""engine_load"": 0.60071336, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 49000, ""vehicle_speed_kph"": 40.34}, {""ambient_temp_c"": 31.8168, ""end_ms"": 120000, ""engine_load"": 0.84092036, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 76600, ""vehicle_speed_kph"": 55.84}]","[[31300, 99], [62100, 92]]",authorized_updates,352324,120000,0,0:0:8600,0,986929e3d4d51e36013b6d1c5d38288a170fe8550e858079ab65d7c55085097a,714b15ec9587693632601191fa33360999c21e3a27a749bdff0684d8f2427074
contract_0487,COMMUNICATION,replayed_sample,intermittent,100,0,25000,14300,contract_family_3,development-train,contract_profile_0487,"[{""ambient_temp_c"": 31.8181, ""end_ms"": 15600, ""engine_load"": 0.61033613, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 40.96000000000001}, {""ambient_temp_c"": 31.8181, ""end_ms"": 27000, ""engine_load"": 0.965851, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 15600, ""vehicle_speed_kph"": 63.900000000000006}, {""ambient_temp_c"": 31.8181, ""end_ms"": 27100, ""engine_load"": 0.38934040000000003, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 27000, ""vehicle_speed_kph"": 26.7}, {""ambient_temp_c"": 31.8181, ""end_ms"": 49000, ""engine_load"": 0.93702547, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 27100, ""vehicle_speed_kph"": 62.040000000000006}, {""ambient_temp_c"": 31.8181, ""end_ms"": 76600, ""engine_load"": 0.60072762, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 49000, ""vehicle_speed_kph"": 40.34}, {""ambient_temp_c"": 31.8181, ""end_ms"": 120000, ""engine_load"": 0.84094037, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 76600, ""vehicle_speed_kph"": 55.84}]",[],static_target,352335,120000,0,0:0:8600,0,9460ec582d9127c90387881ee8392bd08979303a246e1fc3f3a2720369be29e0,3e51806aacb6b7b4c458741e095d841f6ac8d4bbf47686b81ab89589b3052529
contract_0488,COMMUNICATION,replayed_sample,permanent,100,0,25500,0,contract_family_3,development-train,contract_profile_0488,"[{""ambient_temp_c"": 31.819399999999998, ""end_ms"": 15600, ""engine_load"": 0.6103506200000001, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 40.96000000000001}, {""ambient_temp_c"": 31.819399999999998, ""end_ms"": 27000, ""engine_load"": 0.965874, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 15600, ""vehicle_speed_kph"": 63.900000000000006}, {""ambient_temp_c"": 31.819399999999998, ""end_ms"": 27100, ""engine_load"": 0.3893496, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 27000, ""vehicle_speed_kph"": 26.7}, {""ambient_temp_c"": 31.819399999999998, ""end_ms"": 49000, ""engine_load"": 0.93704778, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 27100, ""vehicle_speed_kph"": 62.040000000000006}, {""ambient_temp_c"": 31.819399999999998, ""end_ms"": 76600, ""engine_load"": 0.60074188, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 49000, ""vehicle_speed_kph"": 40.34}, {""ambient_temp_c"": 31.819399999999998, ""end_ms"": 120000, ""engine_load"": 0.84096038, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 76600, ""vehicle_speed_kph"": 55.84}]","[[31300, 99], [62100, 92]]",authorized_updates,352346,120000,0,0:0:8600,0,ae09a36f1f204549dac78ddb0fb1ca1111022a01acd34fdecbc1091d544e4d69,51906049d7bbf789a17f22ba96563b8a0800602b76a3ed951b46d53a1a16b441
contract_0489,COMMUNICATION,replayed_sample,transient,1100,0,26000,8900,contract_family_3,development-train,contract_profile_0489,"[{""ambient_temp_c"": 31.8207, ""end_ms"": 15600, ""engine_load"": 0.61036511, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 40.96000000000001}, {""ambient_temp_c"": 31.8207, ""end_ms"": 27000, ""engine_load"": 0.965897, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 15600, ""vehicle_speed_kph"": 63.900000000000006}, {""ambient_temp_c"": 31.8207, ""end_ms"": 27100, ""engine_load"": 0.3893588, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 27000, ""vehicle_speed_kph"": 26.7}, {""ambient_temp_c"": 31.8207, ""end_ms"": 49000, ""engine_load"": 0.93707009, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 27100, ""vehicle_speed_kph"": 62.040000000000006}, {""ambient_temp_c"": 31.8207, ""end_ms"": 76600, ""engine_load"": 0.60075614, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 49000, ""vehicle_speed_kph"": 40.34}, {""ambient_temp_c"": 31.8207, ""end_ms"": 120000, ""engine_load"": 0.84098039, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 76600, ""vehicle_speed_kph"": 55.84}]",[],static_target,352357,120000,0,0:0:8600,0,feef5e21cf13c4ff311095057b2558ac83898db110d56da8a5fdfef5dd2ac8a0,4857cf6810b937bd4026b26925a06aca7f4575f02174ebf0b200c8987e766ceb
contract_0490,COMMUNICATION,replayed_sample,intermittent,1100,0,26500,14300,contract_family_3,development-train,contract_profile_0490,"[{""ambient_temp_c"": 31.822, ""end_ms"": 15600, ""engine_load"": 0.6103796, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 40.96000000000001}, {""ambient_temp_c"": 31.822, ""end_ms"": 27000, ""engine_load"": 0.96592, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 15600, ""vehicle_speed_kph"": 63.900000000000006}, {""ambient_temp_c"": 31.822, ""end_ms"": 27100, ""engine_load"": 0.38936800000000005, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 27000, ""vehicle_speed_kph"": 26.7}, {""ambient_temp_c"": 31.822, ""end_ms"": 49000, ""engine_load"": 0.9370923999999999, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 27100, ""vehicle_speed_kph"": 62.040000000000006}, {""ambient_temp_c"": 31.822, ""end_ms"": 76600, ""engine_load"": 0.6007704, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 49000, ""vehicle_speed_kph"": 40.34}, {""ambient_temp_c"": 31.822, ""end_ms"": 120000, ""engine_load"": 0.8410004, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 76600, ""vehicle_speed_kph"": 55.84}]","[[31300, 99], [62100, 92]]",authorized_updates,352368,120000,0,0:0:8600,0,390f2d23604e012c74b77a81d7a22dcdb441367234188987564ea2193e7e5338,4c9dd0c646100b424ac9990a6102e390179b6a37276ed2048a701968c3330b73
contract_0491,COMMUNICATION,replayed_sample,permanent,1100,0,27000,0,contract_family_3,development-train,contract_profile_0491,"[{""ambient_temp_c"": 31.8233, ""end_ms"": 15600, ""engine_load"": 0.61039409, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 40.96000000000001}, {""ambient_temp_c"": 31.8233, ""end_ms"": 27000, ""engine_load"": 0.965943, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 15600, ""vehicle_speed_kph"": 63.900000000000006}, {""ambient_temp_c"": 31.8233, ""end_ms"": 27100, ""engine_load"": 0.38937720000000003, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 27000, ""vehicle_speed_kph"": 26.7}, {""ambient_temp_c"": 31.8233, ""end_ms"": 49000, ""engine_load"": 0.93711471, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 27100, ""vehicle_speed_kph"": 62.040000000000006}, {""ambient_temp_c"": 31.8233, ""end_ms"": 76600, ""engine_load"": 0.60078466, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 49000, ""vehicle_speed_kph"": 40.34}, {""ambient_temp_c"": 31.8233, ""end_ms"": 120000, ""engine_load"": 0.8410204099999999, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 76600, ""vehicle_speed_kph"": 55.84}]",[],static_target,352379,120000,0,0:0:8600,0,df4f73a83d2eccff1984e3b2f64d993cae01202e863054ae531ba521e7edbe13,b37cee3f9f09b0d83718fb764e5a9e6977de71c90d2576900f25e17d4e60d30e
contract_0492,ACTUATOR,pump_degraded,transient,0.989,0,27500,8900,contract_family_3,development-train,contract_profile_0492,"[{""ambient_temp_c"": 31.8246, ""end_ms"": 15600, ""engine_load"": 0.61040858, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 40.96000000000001}, {""ambient_temp_c"": 31.8246, ""end_ms"": 27000, ""engine_load"": 0.965966, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 15600, ""vehicle_speed_kph"": 63.900000000000006}, {""ambient_temp_c"": 31.8246, ""end_ms"": 27100, ""engine_load"": 0.3893864, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 27000, ""vehicle_speed_kph"": 26.7}, {""ambient_temp_c"": 31.8246, ""end_ms"": 49000, ""engine_load"": 0.93713702, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 27100, ""vehicle_speed_kph"": 62.040000000000006}, {""ambient_temp_c"": 31.8246, ""end_ms"": 76600, ""engine_load"": 0.60079892, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 49000, ""vehicle_speed_kph"": 40.34}, {""ambient_temp_c"": 31.8246, ""end_ms"": 120000, ""engine_load"": 0.84104042, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 76600, ""vehicle_speed_kph"": 55.84}]","[[31300, 99], [62100, 92]]",authorized_updates,352390,120000,0,0:0:8600,0,d43315e1fda2748aa8edbdfd3188d8da7fe26e23500235bc636561e5b292f5b0,64666fcb297485e592b0dc3a35105a09ab8a7969ccdb50ae70dcf4eb36983306
contract_0493,ACTUATOR,pump_degraded,intermittent,0.989,0,28000,14300,contract_family_3,development-train,contract_profile_0493,"[{""ambient_temp_c"": 31.8259, ""end_ms"": 15600, ""engine_load"": 0.61042307, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 40.96000000000001}, {""ambient_temp_c"": 31.8259, ""end_ms"": 27000, ""engine_load"": 0.965989, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 15600, ""vehicle_speed_kph"": 63.900000000000006}, {""ambient_temp_c"": 31.8259, ""end_ms"": 27100, ""engine_load"": 0.3893956, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 27000, ""vehicle_speed_kph"": 26.7}, {""ambient_temp_c"": 31.8259, ""end_ms"": 49000, ""engine_load"": 0.93715933, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 27100, ""vehicle_speed_kph"": 62.040000000000006}, {""ambient_temp_c"": 31.8259, ""end_ms"": 76600, ""engine_load"": 0.60081318, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 49000, ""vehicle_speed_kph"": 40.34}, {""ambient_temp_c"": 31.8259, ""end_ms"": 120000, ""engine_load"": 0.84106043, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 76600, ""vehicle_speed_kph"": 55.84}]",[],static_target,352401,120000,0,0:0:8600,0,34367bafa572a08c111c5b1d15b3879796e97fdbe1f533442c3135b89b95cfed,254b03eaf28d6f321141b04cbf144ccc6ca1f1692daf0becd30b9816495e9c9c
contract_0494,ACTUATOR,pump_degraded,permanent,0.989,0,28500,0,contract_family_3,development-train,contract_profile_0494,"[{""ambient_temp_c"": 31.8272, ""end_ms"": 15600, ""engine_load"": 0.61043756, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 40.96000000000001}, {""ambient_temp_c"": 31.8272, ""end_ms"": 27000, ""engine_load"": 0.966012, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 15600, ""vehicle_speed_kph"": 63.900000000000006}, {""ambient_temp_c"": 31.8272, ""end_ms"": 27100, ""engine_load"": 0.3894048, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 27000, ""vehicle_speed_kph"": 26.7}, {""ambient_temp_c"": 31.8272, ""end_ms"": 49000, ""engine_load"": 0.9371816399999999, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 27100, ""vehicle_speed_kph"": 62.040000000000006}, {""ambient_temp_c"": 31.8272, ""end_ms"": 76600, ""engine_load"": 0.60082744, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 49000, ""vehicle_speed_kph"": 40.34}, {""ambient_temp_c"": 31.8272, ""end_ms"": 120000, ""engine_load"": 0.8410804399999999, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 76600, ""vehicle_speed_kph"": 55.84}]","[[31300, 99], [62100, 92]]",authorized_updates,352412,120000,0,0:0:8600,0,1c4e180e59eb44cfd3a3071fb10a18ef88a661e8a29f2b4e18212aa1e23e8ab3,8ba7a8f69a299d531670c9aa9258aa4fe3f32011633b88d0efa4297f4dec1434
contract_0495,ACTUATOR,pump_degraded,transient,0.973,0,24500,8900,contract_family_3,development-train,contract_profile_0495,"[{""ambient_temp_c"": 31.8285, ""end_ms"": 15600, ""engine_load"": 0.61045205, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 40.96000000000001}, {""ambient_temp_c"": 31.8285, ""end_ms"": 27000, ""engine_load"": 0.966035, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 15600, ""vehicle_speed_kph"": 63.900000000000006}, {""ambient_temp_c"": 31.8285, ""end_ms"": 27100, ""engine_load"": 0.38941400000000004, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 27000, ""vehicle_speed_kph"": 26.7}, {""ambient_temp_c"": 31.8285, ""end_ms"": 49000, ""engine_load"": 0.9372039499999999, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 27100, ""vehicle_speed_kph"": 62.040000000000006}, {""ambient_temp_c"": 31.8285, ""end_ms"": 76600, ""engine_load"": 0.6008417, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 49000, ""vehicle_speed_kph"": 40.34}, {""ambient_temp_c"": 31.8285, ""end_ms"": 120000, ""engine_load"": 0.84110045, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 76600, ""vehicle_speed_kph"": 55.84}]",[],static_target,352423,120000,0,0:0:8600,0,466348cbaf40dd1f77318f9a540234752eb3a4307d0f12808f458eab1dabcc6a,3eff5c4ab2f6d3c85d3911fe1709890c59cc24e17d7f31930dd234ef05ab5798
contract_0496,ACTUATOR,pump_degraded,intermittent,0.973,0,25000,14300,contract_family_3,development-train,contract_profile_0496,"[{""ambient_temp_c"": 31.8298, ""end_ms"": 15600, ""engine_load"": 0.61046654, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 40.96000000000001}, {""ambient_temp_c"": 31.8298, ""end_ms"": 27000, ""engine_load"": 0.966058, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 15600, ""vehicle_speed_kph"": 63.900000000000006}, {""ambient_temp_c"": 31.8298, ""end_ms"": 27100, ""engine_load"": 0.3894232, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 27000, ""vehicle_speed_kph"": 26.7}, {""ambient_temp_c"": 31.8298, ""end_ms"": 49000, ""engine_load"": 0.93722626, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 27100, ""vehicle_speed_kph"": 62.040000000000006}, {""ambient_temp_c"": 31.8298, ""end_ms"": 76600, ""engine_load"": 0.60085596, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 49000, ""vehicle_speed_kph"": 40.34}, {""ambient_temp_c"": 31.8298, ""end_ms"": 120000, ""engine_load"": 0.84112046, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 76600, ""vehicle_speed_kph"": 55.84}]","[[31300, 99], [62100, 92]]",authorized_updates,352434,120000,0,0:0:8600,0,51aed3822153e18068993e0964529a24df9e031e14bd4c30cadc2d2f7bb83ca7,8e2d11fbe6c2ea98ef2c8e2719db3964d1a708cb50947868ad61b0273e4a5692
contract_0497,ACTUATOR,pump_degraded,permanent,0.973,0,25500,0,contract_family_3,development-train,contract_profile_0497,"[{""ambient_temp_c"": 31.8311, ""end_ms"": 15600, ""engine_load"": 0.61048103, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 40.96000000000001}, {""ambient_temp_c"": 31.8311, ""end_ms"": 27000, ""engine_load"": 0.966081, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 15600, ""vehicle_speed_kph"": 63.900000000000006}, {""ambient_temp_c"": 31.8311, ""end_ms"": 27100, ""engine_load"": 0.3894324, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 27000, ""vehicle_speed_kph"": 26.7}, {""ambient_temp_c"": 31.8311, ""end_ms"": 49000, ""engine_load"": 0.93724857, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 27100, ""vehicle_speed_kph"": 62.040000000000006}, {""ambient_temp_c"": 31.8311, ""end_ms"": 76600, ""engine_load"": 0.60087022, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 49000, ""vehicle_speed_kph"": 40.34}, {""ambient_temp_c"": 31.8311, ""end_ms"": 120000, ""engine_load"": 0.8411404699999999, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 76600, ""vehicle_speed_kph"": 55.84}]",[],static_target,352445,120000,0,0:0:8600,0,72229ded8cf2831ea16d81fe4e910bc6e382c7258a0bb6b4f21b69b76d8d5045,bfbbe82f93a8b4ed739d62a15c372de6db2d9be571d164ec446f18db9bb833c5
