run_id,origin,model,behavior,magnitude,stuck_polarity,start_ms,duration_ms,group,partition,profile,profile_json,target_updates_json,workload,seed,simulation_duration_ms,sensor_variation,profile_semantic_sha256,configuration_sha256,initially_latent_stuck
current_0091,ACTUATOR,pump_degraded,permanent,0.968,0,25600,13700,operating_family_0,development-train,current_profile_0091,"[{""ambient_temp_c"": 22.273, ""end_ms"": 18100, ""engine_load"": 0.30737429999999993, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 48.989999999999995}, {""ambient_temp_c"": 22.273, ""end_ms"": 49300, ""engine_load"": 0.44547, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 18100, ""vehicle_speed_kph"": 71}, {""ambient_temp_c"": 22.273, ""end_ms"": 87100, ""engine_load"": 0.36974009999999996, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 49300, ""vehicle_speed_kph"": 58.93}, {""ambient_temp_c"": 22.273, ""end_ms"": 120000, ""engine_load"": 0.4231965, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 87100, ""vehicle_speed_kph"": 67.45}]","[[30000, 99], [60000, 92]]",authorized_updates,1292,120000,0:0:6000,b729939fa1fd6c00cf443ea68c538022860bac8ffca7b8c33828ff5f783113c6,9798177f27558cd1661bdaffeab7adff5e08815143c80ff745bdd211a6c1fcfb,0
current_0092,ACTUATOR,pump_degraded,permanent,0.69,0,25900,18500,operating_family_0,development-train,current_profile_0092,"[{""ambient_temp_c"": 22.276, ""end_ms"": 18100, ""engine_load"": 0.3074916, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 48.989999999999995}, {""ambient_temp_c"": 22.276, ""end_ms"": 49300, ""engine_load"": 0.44564, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 18100, ""vehicle_speed_kph"": 71}, {""ambient_temp_c"": 22.276, ""end_ms"": 87100, ""engine_load"": 0.36988119999999997, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 49300, ""vehicle_speed_kph"": 58.93}, {""ambient_temp_c"": 22.276, ""end_ms"": 120000, ""engine_load"": 0.42335799999999996, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 87100, ""vehicle_speed_kph"": 67.45}]",[],static_target,1293,120000,0:0:6000,35094cc723d31dca52f60ecadf3fd38eaa790568536c5a5ed666251eaeab883c,3573e17b8fd535df6b12549ee8c9895679a321e55d0560761c148b7986e77894,0
current_0093,ACTUATOR,fan_stuck_off,transient,0,0,26200,9700,operating_family_0,development-train,current_profile_0093,"[{""ambient_temp_c"": 22.279, ""end_ms"": 18100, ""engine_load"": 0.30760889999999996, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 48.989999999999995}, {""ambient_temp_c"": 22.279, ""end_ms"": 49300, ""engine_load"": 0.44581, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 18100, ""vehicle_speed_kph"": 71}, {""ambient_temp_c"": 22.279, ""end_ms"": 87100, ""engine_load"": 0.37002229999999997, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 49300, ""vehicle_speed_kph"": 58.93}, {""ambient_temp_c"": 22.279, ""end_ms"": 120000, ""engine_load"": 0.42351949999999994, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 87100, ""vehicle_speed_kph"": 67.45}]","[[30000, 99], [60000, 92]]",authorized_updates,1294,120000,0:0:6000,7123509dc0da98996dd09c5ab5b42b9082f3155796ca35633f1d37c1a39d4ad3,38757d86d7cc120b5e02b68fd7534e27f69570822a3d179c9d312a6a1f73b56e,0
current_0094,ACTUATOR,fan_stuck_off,transient,0,0,26500,13700,operating_family_0,development-train,current_profile_0094,"[{""ambient_temp_c"": 22.282, ""end_ms"": 18100, ""engine_load"": 0.30772619999999995, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 48.989999999999995}, {""ambient_temp_c"": 22.282, ""end_ms"": 49300, ""engine_load"": 0.44598, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 18100, ""vehicle_speed_kph"": 71}, {""ambient_temp_c"": 22.282, ""end_ms"": 87100, ""engine_load"": 0.3701634, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 49300, ""vehicle_speed_kph"": 58.93}, {""ambient_temp_c"": 22.282, ""end_ms"": 120000, ""engine_load"": 0.423681, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 87100, ""vehicle_speed_kph"": 67.45}]",[],static_target,1295,120000,0:0:6000,fb7e233f3c6d5bc3c63c7b23648b79bf654cb6af8fb9a2c09e1525ec9b8cfa07,c1be125a2eb1584a6eaeb91566feda490f5f7a9779a587c6ac3979e08656b2a6,0
current_0095,ACTUATOR,fan_stuck_off,intermittent,0,0,26800,18500,operating_family_0,development-train,current_profile_0095,"[{""ambient_temp_c"": 22.285, ""end_ms"": 18100, ""engine_load"": 0.3078435, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 48.989999999999995}, {""ambient_temp_c"": 22.285, ""end_ms"": 49300, ""engine_load"": 0.44615, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 18100, ""vehicle_speed_kph"": 71}, {""ambient_temp_c"": 22.285, ""end_ms"": 87100, ""engine_load"": 0.3703045, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 49300, ""vehicle_speed_kph"": 58.93}, {""ambient_temp_c"": 22.285, ""end_ms"": 120000, ""engine_load"": 0.42384249999999996, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 87100, ""vehicle_speed_kph"": 67.45}]","[[30000, 99], [60000, 92]]",authorized_updates,1296,120000,0:0:6000,bd54d49e2f70370348e982e9a770a99e8b46e7b6f73f4391189237ab8323be97,641245c8d60bd5b2cc8d2a669e5a999284a0e6a357c649ff554e83c2670cfdc5,0
current_0096,ACTUATOR,fan_stuck_off,intermittent,0,0,24700,9700,operating_family_0,development-train,current_profile_0096,"[{""ambient_temp_c"": 22.288, ""end_ms"": 18100, ""engine_load"": 0.3079608, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 48.989999999999995}, {""ambient_temp_c"": 22.288, ""end_ms"": 49300, ""engine_load"": 0.44632, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 18100, ""vehicle_speed_kph"": 71}, {""ambient_temp_c"": 22.288, ""end_ms"": 87100, ""engine_load"": 0.3704456, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 49300, ""vehicle_speed_kph"": 58.93}, {""ambient_temp_c"": 22.288, ""end_ms"": 120000, ""engine_load"": 0.424004, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 87100, ""vehicle_speed_kph"": 67.45}]",[],static_target,1297,120000,0:0:6000,603e5d7ff0961b9d095a6d4cf29c1a0a6745bdf2fc4960cf394b4524abff7309,93a28f851ed7cd8a66c775d085c7f6002037f9fca9b4230e81ee6fbd14fa6cef,0
current_0097,ACTUATOR,fan_stuck_off,permanent,0,0,25000,13700,operating_family_0,development-train,current_profile_0097,"[{""ambient_temp_c"": 22.291, ""end_ms"": 18100, ""engine_load"": 0.30807809999999997, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 48.989999999999995}, {""ambient_temp_c"": 22.291, ""end_ms"": 49300, ""engine_load"": 0.44649, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 18100, ""vehicle_speed_kph"": 71}, {""ambient_temp_c"": 22.291, ""end_ms"": 87100, ""engine_load"": 0.3705867, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 49300, ""vehicle_speed_kph"": 58.93}, {""ambient_temp_c"": 22.291, ""end_ms"": 120000, ""engine_load"": 0.4241655, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 87100, ""vehicle_speed_kph"": 67.45}]","[[30000, 99], [60000, 92]]",authorized_updates,1298,120000,0:0:6000,8ca6d43b9708d5072fed5f5eeb32fc065bc59343653932684e773a360f67179e,a5c53cde7d95cc4da4a6e1ae57238292b6996a15f4cf32377d7ecd09ee688657,0
current_0098,ACTUATOR,fan_stuck_off,permanent,0,0,25300,18500,operating_family_0,development-train,current_profile_0098,"[{""ambient_temp_c"": 22.294, ""end_ms"": 18100, ""engine_load"": 0.30819539999999995, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 48.989999999999995}, {""ambient_temp_c"": 22.294, ""end_ms"": 49300, ""engine_load"": 0.44666, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 18100, ""vehicle_speed_kph"": 71}, {""ambient_temp_c"": 22.294, ""end_ms"": 87100, ""engine_load"": 0.3707278, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 49300, ""vehicle_speed_kph"": 58.93}, {""ambient_temp_c"": 22.294, ""end_ms"": 120000, ""engine_load"": 0.42432699999999995, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 87100, ""vehicle_speed_kph"": 67.45}]",[],static_target,1299,120000,0:0:6000,4baf58c878725ebc52f7a0488a931a32fdcc85d250c62b67d6ab8abbd02a1198,73108dcbf7f55bed4181f43c0d231c16239fb19a13764f79cca26b5a998834bc,0
current_0099,TIMING,deadline_miss,transient,0,0,25600,100,operating_family_0,development-train,current_profile_0099,"[{""ambient_temp_c"": 22.297, ""end_ms"": 18100, ""engine_load"": 0.3083127, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 48.989999999999995}, {""ambient_temp_c"": 22.297, ""end_ms"": 49300, ""engine_load"": 0.44683, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 18100, ""vehicle_speed_kph"": 71}, {""ambient_temp_c"": 22.297, ""end_ms"": 87100, ""engine_load"": 0.3708689, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 49300, ""vehicle_speed_kph"": 58.93}, {""ambient_temp_c"": 22.297, ""end_ms"": 120000, ""engine_load"": 0.4244885, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 87100, ""vehicle_speed_kph"": 67.45}]","[[30000, 99], [60000, 92]]",authorized_updates,1300,120000,0:0:6000,1205bffefc2f39a73eda18bf17d75f561d56b16fe38eded803ca57db48112e6f,887e3e70ee1857bb5655e502b0af4909e64e2673f9836e4636f493fcf65b32c9,0
current_0100,TIMING,deadline_miss,intermittent,0,0,25900,13700,operating_family_0,development-train,current_profile_0100,"[{""ambient_temp_c"": 22.3, ""end_ms"": 18100, ""engine_load"": 0.30843, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 48.989999999999995}, {""ambient_temp_c"": 22.3, ""end_ms"": 49300, ""engine_load"": 0.447, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 18100, ""vehicle_speed_kph"": 71}, {""ambient_temp_c"": 22.3, ""end_ms"": 87100, ""engine_load"": 0.37101, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 49300, ""vehicle_speed_kph"": 58.93}, {""ambient_temp_c"": 22.3, ""end_ms"": 120000, ""engine_load"": 0.42464999999999997, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 87100, ""vehicle_speed_kph"": 67.45}]",[],static_target,1301,120000,0:0:6000,97ff4053cf2e467857597011d43fe2577cee58949c33380aa596b42828ce863e,7abad1560acf808c7d98568eec33a8873294be6b51e8e59de5cafced47bc2682,0
current_0101,TIMING,deadline_miss,permanent,0,0,26200,18500,operating_family_0,development-train,current_profile_0101,"[{""ambient_temp_c"": 22.303, ""end_ms"": 18100, ""engine_load"": 0.30854729999999997, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 48.989999999999995}, {""ambient_temp_c"": 22.303, ""end_ms"": 49300, ""engine_load"": 0.44717, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 18100, ""vehicle_speed_kph"": 71}, {""ambient_temp_c"": 22.303, ""end_ms"": 87100, ""engine_load"": 0.3711511, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 49300, ""vehicle_speed_kph"": 58.93}, {""ambient_temp_c"": 22.303, ""end_ms"": 120000, ""engine_load"": 0.4248115, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 87100, ""vehicle_speed_kph"": 67.45}]","[[30000, 99], [60000, 92]]",authorized_updates,1302,120000,0:0:6000,2387945538740e26669e8ead21a5c56f7ce840ea61a06226adc59c9fc3884c7f,3895b203a348c8d138e1d7ca8fa8dc8fd11115a51d036ab95cf80ceb4189042d,0
current_0102,TIMING,task_delay,transient,500,0,26500,9700,operating_family_0,development-train,current_profile_0102,"[{""ambient_temp_c"": 22.306, ""end_ms"": 18100, ""engine_load"": 0.3086646, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 48.989999999999995}, {""ambient_temp_c"": 22.306, ""end_ms"": 49300, ""engine_load"": 0.44734, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 18100, ""vehicle_speed_kph"": 71}, {""ambient_temp_c"": 22.306, ""end_ms"": 87100, ""engine_load"": 0.3712922, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 49300, ""vehicle_speed_kph"": 58.93}, {""ambient_temp_c"": 22.306, ""end_ms"": 120000, ""engine_load"": 0.424973, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 87100, ""vehicle_speed_kph"": 67.45}]",[],static_target,1303,120000,0:0:6000,6bfa379835d1ad2d0b5e30df5d1877a268df45096f37f22e1d51a7f9fdf673a1,d80dc01e5040136d89aab572897367c54a96a09d6083cbc875fb9b31efdfa3a6,0
current_0103,TIMING,task_delay,intermittent,500,0,26800,13700,operating_family_0,development-train,current_profile_0103,"[{""ambient_temp_c"": 22.309, ""end_ms"": 18100, ""engine_load"": 0.3087819, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 48.989999999999995}, {""ambient_temp_c"": 22.309, ""end_ms"": 49300, ""engine_load"": 0.44751, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 18100, ""vehicle_speed_kph"": 71}, {""ambient_temp_c"": 22.309, ""end_ms"": 87100, ""engine_load"": 0.3714333, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 49300, ""vehicle_speed_kph"": 58.93}, {""ambient_temp_c"": 22.309, ""end_ms"": 120000, ""engine_load"": 0.42513449999999997, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 87100, ""vehicle_speed_kph"": 67.45}]","[[30000, 99], [60000, 92]]",authorized_updates,1304,120000,0:0:6000,1a7c5419ff1a362690bc6f6326a83320473f45e44b64157c5728ee048c7e7474,c284a3908d1b32193ece033527061004ee64aff55271d5afe28b023e8baf322e,0
current_0104,TIMING,task_delay,permanent,500,0,24700,18500,operating_family_0,development-train,current_profile_0104,"[{""ambient_temp_c"": 22.312, ""end_ms"": 18100, ""engine_load"": 0.30889919999999993, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 48.989999999999995}, {""ambient_temp_c"": 22.312, ""end_ms"": 49300, ""engine_load"": 0.44767999999999997, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 18100, ""vehicle_speed_kph"": 71}, {""ambient_temp_c"": 22.312, ""end_ms"": 87100, ""engine_load"": 0.37157439999999997, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 49300, ""vehicle_speed_kph"": 58.93}, {""ambient_temp_c"": 22.312, ""end_ms"": 120000, ""engine_load"": 0.42529599999999995, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 87100, ""vehicle_speed_kph"": 67.45}]",[],static_target,1305,120000,0:0:6000,d42df42b6d5c6d3fc481007450778d558932d1188d717cc9965f19fa02cc5f97,ca8d953a71deb01359a2d5b12e7a7bc75595234d47363216137e328fae66908a,0
current_0105,NORMAL,baseline,none,0,0,120100,9700,operating_family_0,development-train,current_profile_0105,"[{""ambient_temp_c"": 22.315, ""end_ms"": 18100, ""engine_load"": 0.30901649999999997, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 48.989999999999995}, {""ambient_temp_c"": 22.315, ""end_ms"": 49300, ""engine_load"": 0.44784999999999997, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 18100, ""vehicle_speed_kph"": 71}, {""ambient_temp_c"": 22.315, ""end_ms"": 87100, ""engine_load"": 0.3717155, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 49300, ""vehicle_speed_kph"": 58.93}, {""ambient_temp_c"": 22.315, ""end_ms"": 120000, ""engine_load"": 0.42545749999999993, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 87100, ""vehicle_speed_kph"": 67.45}]","[[30000, 99], [60000, 92]]",authorized_updates,1306,120000,0:0:6000,bc059369a1056ece290c404fcd49a8e16c45b4ade1790a3c0d9a6f53490b7a53,25080c94de7ea3c42e7d298edc3bf17aabf4e61f3f167e5d073bff7c1f160924,0
current_0106,NORMAL,baseline,none,0,0,120100,13700,operating_family_0,development-train,current_profile_0106,"[{""ambient_temp_c"": 22.318, ""end_ms"": 18100, ""engine_load"": 0.30913379999999996, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 48.989999999999995}, {""ambient_temp_c"": 22.318, ""end_ms"": 49300, ""engine_load"": 0.44802, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 18100, ""vehicle_speed_kph"": 71}, {""ambient_temp_c"": 22.318, ""end_ms"": 87100, ""engine_load"": 0.3718566, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 49300, ""vehicle_speed_kph"": 58.93}, {""ambient_temp_c"": 22.318, ""end_ms"": 120000, ""engine_load"": 0.42561899999999997, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 87100, ""vehicle_speed_kph"": 67.45}]",[],static_target,1307,120000,0:0:6000,04e2293cbede8f036bcdc77d1f7c0d2fc3e4d3515bb3642d795de1bade5b4af3,0848430de64975e9c7502e4549a1cca00f4808ae9319e149ed7174d4e2a3276e,0
current_0107,NORMAL,baseline,none,0,0,120100,18500,operating_family_0,development-train,current_profile_0107,"[{""ambient_temp_c"": 22.321, ""end_ms"": 18100, ""engine_load"": 0.30925109999999995, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 48.989999999999995}, {""ambient_temp_c"": 22.321, ""end_ms"": 49300, ""engine_load"": 0.44819, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 18100, ""vehicle_speed_kph"": 71}, {""ambient_temp_c"": 22.321, ""end_ms"": 87100, ""engine_load"": 0.3719977, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 49300, ""vehicle_speed_kph"": 58.93}, {""ambient_temp_c"": 22.321, ""end_ms"": 120000, ""engine_load"": 0.42578049999999995, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 87100, ""vehicle_speed_kph"": 67.45}]","[[30000, 99], [60000, 92]]",authorized_updates,1308,120000,0:0:6000,34f1235303f7ca7c062f8a0c4149321d30297503217c11ee2eb4b2c3fbdd71b5,e589a461f83a8f6b62fffa1edc290ffade2813a3de9becac107e7c9e1b790f7d,0
current_0108,NORMAL,baseline,none,0,0,120100,9700,operating_family_0,development-train,current_profile_0108,"[{""ambient_temp_c"": 22.324, ""end_ms"": 18100, ""engine_load"": 0.3093684, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 48.989999999999995}, {""ambient_temp_c"": 22.324, ""end_ms"": 49300, ""engine_load"": 0.44836, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 18100, ""vehicle_speed_kph"": 71}, {""ambient_temp_c"": 22.324, ""end_ms"": 87100, ""engine_load"": 0.3721388, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 49300, ""vehicle_speed_kph"": 58.93}, {""ambient_temp_c"": 22.324, ""end_ms"": 120000, ""engine_load"": 0.425942, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 87100, ""vehicle_speed_kph"": 67.45}]",[],static_target,1309,120000,0.02:0:6000,5c9528f8bfa755cd559ca4797b932f46c0c7823631f8c64568728b4cf8f0acc3,10be5e0e2ee0364fca83ea4d0661a2ff9c617df56169c180bc84e5586d961e39,0
current_0109,NORMAL,baseline,none,0,0,120100,13700,operating_family_0,development-train,current_profile_0109,"[{""ambient_temp_c"": 22.327, ""end_ms"": 18100, ""engine_load"": 0.3094857, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 48.989999999999995}, {""ambient_temp_c"": 22.327, ""end_ms"": 49300, ""engine_load"": 0.44853, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 18100, ""vehicle_speed_kph"": 71}, {""ambient_temp_c"": 22.327, ""end_ms"": 87100, ""engine_load"": 0.37227989999999994, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 49300, ""vehicle_speed_kph"": 58.93}, {""ambient_temp_c"": 22.327, ""end_ms"": 120000, ""engine_load"": 0.42610349999999997, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 87100, ""vehicle_speed_kph"": 67.45}]","[[30000, 99], [60000, 92]]",authorized_updates,1310,120000,0.02:0:6000,43d9fbe9ddfc1a9b5e3a6ebc9a9076fb67c02a9050790a0c9ef6d4fdfc358dde,16d97a6b56a25d41b39878bb13a96f94eef0830aa77751e6204c0d7715b75e0c,0
current_0110,NORMAL,baseline,none,0,0,120100,18500,operating_family_0,development-train,current_profile_0110,"[{""ambient_temp_c"": 22.33, ""end_ms"": 18100, ""engine_load"": 0.30960299999999996, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 48.989999999999995}, {""ambient_temp_c"": 22.33, ""end_ms"": 49300, ""engine_load"": 0.4487, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 18100, ""vehicle_speed_kph"": 71}, {""ambient_temp_c"": 22.33, ""end_ms"": 87100, ""engine_load"": 0.37242099999999995, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 49300, ""vehicle_speed_kph"": 58.93}, {""ambient_temp_c"": 22.33, ""end_ms"": 120000, ""engine_load"": 0.42626499999999995, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 87100, ""vehicle_speed_kph"": 67.45}]",[],static_target,1311,120000,0.02:0:6000,956171d37eccf3c70457475aebce8d0268f3723f80453e74a7f6a83cd6d63e99,1cdd05f4d7ac935653ea58a84b8998bf19e7c1ed56c4d292c80b266a1f983112,0
current_0111,NORMAL,baseline,none,0,0,120100,9700,operating_family_0,development-train,current_profile_0111,"[{""ambient_temp_c"": 22.333, ""end_ms"": 18100, ""engine_load"": 0.30972029999999995, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 48.989999999999995}, {""ambient_temp_c"": 22.333, ""end_ms"": 49300, ""engine_load"": 0.44887, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 18100, ""vehicle_speed_kph"": 71}, {""ambient_temp_c"": 22.333, ""end_ms"": 87100, ""engine_load"": 0.37256209999999995, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 49300, ""vehicle_speed_kph"": 58.93}, {""ambient_temp_c"": 22.333, ""end_ms"": 120000, ""engine_load"": 0.4264265, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 87100, ""vehicle_speed_kph"": 67.45}]","[[30000, 99], [60000, 92]]",authorized_updates,1312,120000,0.05:0:6000,5a689c48a5afe1423023ea39ebe122bae01d752d1efbbe1ae4bbd481060c5077,6c3f838ea2fbfae1461c89b7e6e3a9cbad837021b5da25633b31b41afdded681,0
current_0112,NORMAL,baseline,none,0,0,120100,13700,operating_family_0,development-train,current_profile_0112,"[{""ambient_temp_c"": 22.336, ""end_ms"": 18100, ""engine_load"": 0.3098376, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 48.989999999999995}, {""ambient_temp_c"": 22.336, ""end_ms"": 49300, ""engine_load"": 0.44904, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 18100, ""vehicle_speed_kph"": 71}, {""ambient_temp_c"": 22.336, ""end_ms"": 87100, ""engine_load"": 0.37270319999999996, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 49300, ""vehicle_speed_kph"": 58.93}, {""ambient_temp_c"": 22.336, ""end_ms"": 120000, ""engine_load"": 0.42658799999999997, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 87100, ""vehicle_speed_kph"": 67.45}]",[],static_target,1313,120000,0.05:0:6000,481ec0a0aee4b49659d018b98b61ac81470d4fd05ab264454e8a7f60aebe8789,b7271f07e6f281f0cc50f1afb19417cc156d18fbddb35ace19d6550e074ffdd9,0
current_0113,NORMAL,baseline,none,0,0,120100,18500,operating_family_0,development-train,current_profile_0113,"[{""ambient_temp_c"": 22.339, ""end_ms"": 18100, ""engine_load"": 0.3099549, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 48.989999999999995}, {""ambient_temp_c"": 22.339, ""end_ms"": 49300, ""engine_load"": 0.44921, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 18100, ""vehicle_speed_kph"": 71}, {""ambient_temp_c"": 22.339, ""end_ms"": 87100, ""engine_load"": 0.37284429999999996, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 49300, ""vehicle_speed_kph"": 58.93}, {""ambient_temp_c"": 22.339, ""end_ms"": 120000, ""engine_load"": 0.4267495, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 87100, ""vehicle_speed_kph"": 67.45}]","[[30000, 99], [60000, 92]]",authorized_updates,1314,120000,0.05:0:6000,0a309855f6a1975b6543af0ac51d9ff0a4adac0319b88d0016807723595b9566,db04ab48999249c0f161c9d5fe0b5411d10c9fd9fb7fbc0feee90544daebddb1,0
